,kboTIME,RA,DEC
2504,2435786.2115246207,155.90151,24.06688
2505,2435787.211619002,155.90976,24.06979
2506,2435788.2117136847,155.91767,24.07284
2507,2435789.211808639,155.92524,24.07603
2508,2435790.211903837,155.93247,24.07937
2509,2435791.211999249,155.93937,24.08284
2510,2435792.212094847,155.94592,24.08645
2511,2435793.2121906024,155.95213,24.0902
2512,2435794.212286487,155.958,24.09408
2513,2435795.212382474,155.96352,24.0981
2514,2435796.2124785352,155.96869,24.10226
2515,2435797.212574643,155.97352,24.10655
2516,2435798.2126707705,155.97799,24.11097
2517,2435799.21276689,155.98212,24.11553
2518,2435800.2128629736,155.9859,24.12022
2519,2435801.2129589915,155.98932,24.12504
2520,2435802.2130549154,155.99239,24.12998
2521,2435803.2131507155,155.9951,24.13506
2522,2435804.21324636,155.99746,24.14026
2523,2435805.2133418187,155.99946,24.14559
2524,2435806.21343706,156.0011,24.15105
2525,2435807.213532051,156.00238,24.15663
2526,2435808.213626761,156.00331,24.16233
2527,2435809.2137211575,156.00387,24.16815
2528,2435810.2138152085,156.00408,24.17409
2529,2435811.213908882,156.00393,24.18014
2530,2435812.214002147,156.00342,24.18631
2531,2435813.2140949722,156.00255,24.19259
2532,2435814.2141873273,156.00133,24.19899
2533,2435815.2142791813,155.99975,24.20549
2534,2435816.2143705045,155.99782,24.2121
2535,2435817.2144612675,155.99553,24.21881
2536,2435818.214551441,155.99289,24.22563
2537,2435819.2146409964,155.9899,24.23254
2538,2435820.214729906,155.98657,24.23956
2539,2435821.214818142,155.98289,24.24667
2540,2435822.214905677,155.97886,24.25388
2541,2435823.214992485,155.97449,24.26117
2542,2435824.21507854,155.96978,24.26856
2543,2435825.2151638167,155.96473,24.27604
2544,2435826.215248289,155.95935,24.2836
2545,2435827.2153319325,155.95363,24.29124
2546,2435828.2154147206,155.94757,24.29897
2547,2435829.2154966276,155.94119,24.30678
2548,2435830.215577627,155.93447,24.31466
2549,2435831.2156576915,155.92743,24.32262
2550,2435832.2157367943,155.92007,24.33065
2551,2435833.215814907,155.91238,24.33875
2552,2435834.2158920034,155.90437,24.34692
2553,2435835.2159680557,155.89604,24.35516
2554,2435836.216043037,155.88741,24.36345
2555,2435837.216116921,155.87846,24.37181
2556,2435838.216189681,155.8692,24.38022
2557,2435839.216261292,155.85964,24.38869
2558,2435840.2163317287,155.84978,24.39721
2559,2435841.216400967,155.83963,24.40577
2560,2435842.2164689833,155.82918,24.41438
2561,2435843.2165357545,155.81845,24.42304
2562,2435844.216601258,155.80743,24.43173
2563,2435845.216665473,155.79614,24.44046
2564,2435846.2167283786,155.78457,24.44922
2565,2435847.216789954,155.77274,24.45801
2566,2435848.2168501806,155.76064,24.46684
2567,2435849.2169090398,155.74829,24.47568
2568,2435850.216966514,155.73568,24.48455
2569,2435851.217022586,155.72282,24.49343
2570,2435852.21707724,155.70972,24.50234
2571,2435853.2171304603,155.69637,24.51125
2572,2435854.217182231,155.6828,24.52018
2573,2435855.2172325384,155.669,24.52911
2574,2435856.2172813667,155.65497,24.53805
2575,2435857.2173287002,155.64072,24.54699
2576,2435858.217374523,155.62626,24.55594
2577,2435859.2174188197,155.61159,24.56488
2578,2435860.2174615744,155.59672,24.57381
2579,2435861.217502771,155.58165,24.58274
2580,2435862.217542394,155.56638,24.59165
2581,2435863.2175804283,155.55092,24.60055
2582,2435864.2176168608,155.53529,24.60944
2583,2435865.2176516764,155.51948,24.6183
2584,2435866.2176848636,155.50349,24.62714
2585,2435867.2177164094,155.48735,24.63595
2586,2435868.2177463025,155.47105,24.64473
2587,2435869.2177745327,155.45459,24.65348
2588,2435870.217801091,155.438,24.66219
2589,2435871.217825968,155.42126,24.67086
2590,2435872.217849156,155.4044,24.67949
2591,2435873.217870648,155.38741,24.68808
2592,2435874.2178904386,155.3703,24.69662
2593,2435875.2179085216,155.35309,24.70511
2594,2435876.217924894,155.33577,24.71354
2595,2435877.2179395515,155.31835,24.72192
2596,2435878.2179524917,155.30085,24.73024
2597,2435879.217963713,155.28326,24.7385
2598,2435880.2179732146,155.26559,24.7467
2599,2435881.2179809962,155.24786,24.75483
2600,2435882.2179870573,155.23006,24.76289
2601,2435883.217991399,155.21221,24.77088
2602,2435884.217994021,155.1943,24.7788
2603,2435885.217994923,155.17636,24.78664
2604,2435886.217994105,155.15837,24.7944
2605,2435887.2179915663,155.14035,24.80209
2606,2435888.217987307,155.12231,24.80969
2607,2435889.2179813264,155.10424,24.81721
2608,2435890.2179736253,155.08617,24.82464
2609,2435891.2179642045,155.06808,24.83198
2610,2435892.2179530663,155.05,24.83923
2611,2435893.217940213,155.03193,24.84638
2612,2435894.2179256477,155.01387,24.85344
2613,2435895.217909375,154.99583,24.8604
2614,2435896.2178914,154.97782,24.86725
2615,2435897.217871729,154.95985,24.87401
2616,2435898.2178503675,154.94192,24.88065
2617,2435899.2178273243,154.92404,24.88719
2618,2435900.217802607,154.90622,24.89362
2619,2435901.217776225,154.88846,24.89994
2620,2435902.217748189,154.87077,24.90615
2621,2435903.2177185095,154.85316,24.91223
2622,2435904.217687199,154.83564,24.9182
2623,2435905.2176542687,154.8182,24.92406
2624,2435906.217619733,154.80086,24.92979
2625,2435907.217583605,154.78363,24.9354
2626,2435908.2175459,154.76651,24.94088
2627,2435909.2175066317,154.7495,24.94624
2628,2435910.217465816,154.73261,24.95148
2629,2435911.217423467,154.71586,24.95659
2630,2435912.2173796003,154.69923,24.96157
2631,2435913.21733423,154.68275,24.96642
2632,2435914.2172873705,154.6664,24.97114
2633,2435915.2172390353,154.65021,24.97573
2634,2435916.2171892384,154.63418,24.98018
2635,2435917.2171379947,154.6183,24.9845
2636,2435918.2170853177,154.60259,24.98869
2637,2435919.217031223,154.58705,24.99274
2638,2435920.216975726,154.57169,24.99665
2639,2435921.2169188443,154.55652,25.00042
2640,2435922.216860594,154.54153,25.00406
2641,2435923.216800994,154.52673,25.00755
2642,2435924.2167400615,154.51214,25.0109
2643,2435925.2166778166,154.49775,25.01411
2644,2435926.2166142794,154.48357,25.01717
2645,2435927.2165494696,154.46961,25.02009
2646,2435928.216483409,154.45587,25.02287
2647,2435929.216416119,154.44236,25.0255
2648,2435930.2163476227,154.42908,25.02798
2649,2435931.216277943,154.41603,25.03032
2650,2435932.2162071033,154.40323,25.03251
2651,2435933.216135128,154.39067,25.03456
2652,2435934.216062042,154.37837,25.03646
2653,2435935.21598787,154.36632,25.03821
2654,2435936.2159126373,154.35453,25.03981
2655,2435937.215836368,154.343,25.04127
2656,2435938.2157590883,154.33173,25.04257
2657,2435939.2156808223,154.32074,25.04374
2658,2435940.215601594,154.31002,25.04475
2659,2435941.215521428,154.29957,25.04562
2660,2435942.2154403464,154.28941,25.04635
2661,2435943.2153583732,154.27952,25.04693
2662,2435944.2152755307,154.26993,25.04736
2663,2435945.215191842,154.26061,25.04764
2664,2435946.2151073306,154.2516,25.04778
2665,2435947.215022019,154.24287,25.04778
2666,2435948.214935932,154.23445,25.04763
2667,2435949.2148490935,154.22632,25.04733
2668,2435950.214761529,154.2185,25.04689
2669,2435951.214673264,154.21098,25.04631
2670,2435952.214584324,154.20378,25.04558
2671,2435953.214494735,154.19688,25.04471
2672,2435954.2144045243,154.19031,25.04369
2673,2435955.214313719,154.18405,25.04253
2674,2435956.214222346,154.17811,25.04123
2675,2435957.214130434,154.17249,25.03979
2676,2435958.2140380116,154.1672,25.03821
2677,2435959.2139451066,154.16224,25.03649
2678,2435960.213851749,154.1576,25.03463
2679,2435961.213757968,154.1533,25.03263
2680,2435962.2136637922,154.14932,25.03049
2681,2435963.213569252,154.14569,25.02822
2682,2435964.2134743757,154.14238,25.02581
2683,2435965.2133791917,154.13941,25.02327
2684,2435966.2132837293,154.13678,25.0206
2685,2435967.2131880154,154.13448,25.0178
2686,2435968.213092077,154.13252,25.01487
2687,2435969.212995941,154.1309,25.01181
2688,2435970.2128996328,154.12961,25.00862
2689,2435971.2128031775,154.12866,25.0053
2690,2435972.2127066012,154.12805,25.00187
2691,2435973.2126099286,154.12778,24.9983
2692,2435974.212513184,154.12785,24.99462
2693,2435975.212416394,154.12825,24.99081
2694,2435976.2123195836,154.129,24.98689
2695,2435977.212222779,154.13008,24.98284
2696,2435978.212126006,154.1315,24.97868
2697,2435979.212029291,154.13327,24.9744
2698,2435980.2119326605,154.13537,24.97
2699,2435981.211836142,154.13781,24.9655
2700,2435982.211739762,154.1406,24.96087
2701,2435983.2116435487,154.14372,24.95614
2702,2435984.211547529,154.14718,24.9513
2703,2435985.21145173,154.15098,24.94635
2704,2435986.211356181,154.15512,24.94129
2705,2435987.211260909,154.15959,24.93613
2706,2435988.211165943,154.16441,24.93086
2707,2435989.211071311,154.16955,24.9255
2708,2435990.2109770407,154.17504,24.92003
2709,2435991.2108831597,154.18085,24.91447
2710,2435992.2107896954,154.187,24.90881
2711,2435993.2106966735,154.19347,24.90305
2712,2435994.2106041196,154.20027,24.89721
2713,2435995.2105120593,154.2074,24.89128
2714,2435996.2104205154,154.21485,24.88525
2715,2435997.210329512,154.22262,24.87914
2716,2435998.210239072,154.23071,24.87295
2717,2435999.210149217,154.23911,24.86668
2718,2436000.2100599688,154.24783,24.86032
2719,2436001.2099713497,154.25686,24.85388
2720,2436002.2098833816,154.2662,24.84737
2721,2436003.209796086,154.27585,24.84078
2722,2436004.209709485,154.28581,24.83412
2723,2436005.2096236004,154.29606,24.82738
2724,2436006.2095384547,154.30662,24.82058
2725,2436007.2094540694,154.31748,24.8137
2726,2436008.209370468,154.32864,24.80676
2727,2436009.209287672,154.34009,24.79976
2728,2436010.209205704,154.35183,24.79269
2729,2436011.2091245865,154.36387,24.78556
2730,2436012.209044343,154.37619,24.77837
2731,2436013.208964995,154.38879,24.77112
2732,2436014.2088865656,154.40168,24.76382
2733,2436015.2088090777,154.41485,24.75646
2734,2436016.2087325538,154.42829,24.74905
2735,2436017.208657016,154.44201,24.7416
2736,2436018.208582487,154.45599,24.73409
2737,2436019.2085089874,154.47025,24.72655
2738,2436020.208436538,154.48476,24.71896
2739,2436021.2083651586,154.49953,24.71133
2740,2436022.2082948675,154.51456,24.70366
2741,2436023.208225683,154.52983,24.69596
2742,2436024.2081576213,154.54535,24.68822
2743,2436025.2080906983,154.56112,24.68046
2744,2436026.2080249307,154.57712,24.67266
2745,2436027.2079603323,154.59336,24.66484
2746,2436028.207896919,154.60982,24.65699
2747,2436029.207834705,154.62652,24.64912
2748,2436030.2077737045,154.64343,24.64123
2749,2436031.207713933,154.66057,24.63332
2750,2436032.207655405,154.67792,24.62539
2751,2436033.2075981344,154.69548,24.61745
2752,2436034.207542136,154.71325,24.60949
2753,2436035.2074874244,154.73122,24.60152
2754,2436036.207434014,154.7494,24.59354
2755,2436037.2073819195,154.76777,24.58555
2756,2436038.2073311554,154.78633,24.57756
2757,2436039.207281736,154.80508,24.56957
2758,2436040.2072336758,154.82402,24.56157
2759,2436041.207186989,154.84314,24.55358
2760,2436042.2071416895,154.86243,24.54558
2761,2436043.2070977916,154.8819,24.5376
2762,2436044.2070553093,154.90153,24.52962
2763,2436045.207014256,154.92132,24.52165
2764,2436046.206974644,154.94128,24.51369
2765,2436047.206936487,154.96138,24.50575
2766,2436048.2068997947,154.98163,24.49782
2767,2436049.2068645777,155.00203,24.48991
2768,2436050.2068308447,155.02256,24.48203
2769,2436051.206798604,155.04323,24.47417
2770,2436052.206767862,155.06402,24.46633
2771,2436053.2067386257,155.08494,24.45852
2772,2436054.2067108997,155.10597,24.45074
2773,2436055.206684691,155.12711,24.443
2774,2436056.206660004,155.14836,24.43529
2775,2436057.2066368437,155.16971,24.42761
2776,2436058.206615215,155.19116,24.41997
2777,2436059.2065951233,155.2127,24.41237
2778,2436060.206576573,155.23434,24.40481
2779,2436061.206559569,155.25605,24.39729
2780,2436062.206544116,155.27784,24.38982
2781,2436063.206530218,155.29971,24.3824
2782,2436064.20651788,155.32165,24.37502
2783,2436065.2065071063,155.34365,24.3677
2784,2436066.2064979007,155.36571,24.36043
2785,2436067.206490268,155.38783,24.35321
2786,2436068.2064842116,155.41,24.34605
2787,2436069.2064797357,155.43221,24.33895
2788,2436070.2064768435,155.45447,24.33191
2789,2436071.2064755387,155.47676,24.32493
2790,2436072.206475824,155.49908,24.31802
2791,2436073.206477702,155.52142,24.31117
2792,2436074.206481175,155.54379,24.3044
2793,2436075.2064862433,155.56616,24.29769
2794,2436076.2064929074,155.58855,24.29106
2795,2436077.2065011654,155.61094,24.28451
2796,2436078.2065110155,155.63332,24.27803
2797,2436079.2065224536,155.65569,24.27163
2798,2436080.206535475,155.67805,24.26532
2799,2436081.2065500747,155.70039,24.25908
2800,2436082.2065662476,155.72271,24.25294
2801,2436083.2065839875,155.74499,24.24687
2802,2436084.2066032887,155.76723,24.2409
2803,2436085.206624145,155.78944,24.23502
2804,2436086.2066465504,155.8116,24.22923
2805,2436087.206670498,155.8337,24.22353
2806,2436088.206695982,155.85576,24.21792
2807,2436089.2067229953,155.87775,24.21241
2808,2436090.2067515315,155.89967,24.207
2809,2436091.2067815843,155.92152,24.20169
2810,2436092.2068131464,155.9433,24.19648
2811,2436093.2068462106,155.965,24.19137
2812,2436094.20688077,155.98661,24.18636
2813,2436095.2069168175,156.00813,24.18146
2814,2436096.206954345,156.02956,24.17667
2815,2436097.2069933456,156.05088,24.17199
2816,2436098.20703381,156.0721,24.16741
2817,2436099.2070757314,156.09321,24.16295
2818,2436100.2071191,156.11421,24.1586
2819,2436101.2071639067,156.13508,24.15437
2820,2436102.207210141,156.15583,24.15025
2821,2436103.207257792,156.17644,24.14626
2822,2436104.207306848,156.19692,24.14238
2823,2436105.2073572953,156.21725,24.13862
2824,2436106.2074091192,156.23744,24.13499
2825,2436107.2074623047,156.25747,24.13148
2826,2436108.2075168346,156.27734,24.1281
2827,2436109.2075726925,156.29704,24.12484
2828,2436110.207629862,156.31658,24.12171
2829,2436111.2076883237,156.33594,24.11871
2830,2436112.2077480615,156.35513,24.11584
2831,2436113.207809058,156.37413,24.1131
2832,2436114.2078712955,156.39294,24.11049
2833,2436115.207934756,156.41156,24.10801
2834,2436116.207999422,156.42998,24.10567
2835,2436117.208065276,156.4482,24.10346
2836,2436118.2081323,156.46622,24.10139
2837,2436119.208200476,156.48403,24.09945
2838,2436120.208269786,156.50162,24.09764
2839,2436121.2083402122,156.519,24.09598
2840,2436122.2084117364,156.53615,24.09445
2841,2436123.20848434,156.55308,24.09307
2842,2436124.2085580043,156.56977,24.09182
2843,2436125.2086327113,156.58624,24.09071
2844,2436126.208708442,156.60246,24.08974
2845,2436127.2087851763,156.61844,24.08892
2846,2436128.2088628947,156.63417,24.08824
2847,2436129.208941577,156.64965,24.0877
2848,2436130.209021202,156.66488,24.08731
2849,2436131.209101747,156.67984,24.08706
2850,2436132.2091831896,156.69454,24.08696
2851,2436133.209265505,156.70897,24.08701
2852,2436134.209348669,156.72313,24.0872
2853,2436135.2094326545,156.73701,24.08754
2854,2436136.209517436,156.7506,24.08802
2855,2436137.209602986,156.76391,24.08866
2856,2436138.209689277,156.77693,24.08944
2857,2436139.209776283,156.78966,24.09036
2858,2436140.2098639756,156.8021,24.09144
2859,2436141.2099523293,156.81423,24.09266
2860,2436142.210041316,156.82606,24.09403
2861,2436143.21013091,156.83759,24.09554
2862,2436144.2102210843,156.84881,24.0972
2863,2436145.210311812,156.85972,24.09901
2864,2436146.210403067,156.87032,24.10096
2865,2436147.2104948233,156.88061,24.10306
2866,2436148.210587054,156.89058,24.10531
2867,2436149.2106797323,156.90023,24.1077
2868,2436150.210772833,156.90955,24.11023
2869,2436151.2108663293,156.91855,24.11291
2870,2436152.2109601954,156.92723,24.11573
2871,2436153.2110544043,156.93558,24.11869
2872,2436154.21114893,156.94359,24.1218
2873,2436155.2112437454,156.95128,24.12505
2874,2436156.211338823,156.95862,24.12844
2875,2436157.211434135,156.96563,24.13198
2876,2436158.211529654,156.9723,24.13565
2877,2436159.2116253492,156.97863,24.13947
2878,2436160.2117211916,156.98461,24.14343
2879,2436161.2118171505,156.99024,24.14752
2880,2436162.211913194,156.99553,24.15175
2881,2436163.212009291,157.00046,24.15612
2882,2436164.2121054092,157.00504,24.16063
2883,2436165.2122015157,157.00927,24.16527
2884,2436166.2122975793,157.01315,24.17004
2885,2436167.212393568,157.01667,24.17495
2886,2436168.21248945,157.01984,24.17999
2887,2436169.212585194,157.02265,24.18515
2888,2436170.21268077,157.0251,24.19044
2889,2436171.212776147,157.0272,24.19586
2890,2436172.2128712954,157.02895,24.2014
2891,2436173.2129661855,157.03033,24.20707
2892,2436174.2130607874,157.03136,24.21285
2893,2436175.213155072,157.03204,24.21876
2894,2436176.2132490114,157.03236,24.22478
2895,2436177.2133425768,157.03233,24.23092
2896,2436178.2134357393,157.03194,24.23718
2897,2436179.2135284715,157.0312,24.24354
2898,2436180.2136207465,157.03011,24.25002
2899,2436181.213712536,157.02866,24.25661
2900,2436182.2138038124,157.02687,24.2633
2901,2436183.213894549,157.02472,24.2701
2902,2436184.2139847167,157.02222,24.27701
2903,2436185.2140742876,157.01937,24.28402
2904,2436186.2141632335,157.01618,24.29112
2905,2436187.214251525,157.01263,24.29833
2906,2436188.2143391315,157.00874,24.30563
2907,2436189.2144260244,157.00451,24.31303
2908,2436190.2145121726,156.99993,24.32052
2909,2436191.2145975465,156.995,24.3281
2910,2436192.2146821157,156.98974,24.33576
2911,2436193.214765851,156.98414,24.34351
2912,2436194.2148487223,156.9782,24.35135
2913,2436195.214930702,156.97193,24.35926
2914,2436196.215011761,156.96533,24.36725
2915,2436197.2150918725,156.9584,24.37531
2916,2436198.21517101,156.95114,24.38345
2917,2436199.215249147,156.94356,24.39165
2918,2436200.215326258,156.93567,24.39992
2919,2436201.215402319,156.92746,24.40825
