,timearr, xearr, yearr, zearr,vxearr,vyearr,vzearr
8275,2456167.5,26.327798196053006,13.6907729261103,-4.24149454988564,-0.0086362994006255,-0.0126077527890632,0.0002437015283371
8276,2456168.5,26.31937204073634,13.67827023711338,-4.241322560636709,-0.0083704661033166,-0.0127283088909018,0.0002441489152461
8277,2456169.5,26.311209507237887,13.66565029910341,-4.24115065786592,-0.0081028187463963,-0.0128446533948197,0.0002445605073162
8278,2456170.4999999995,26.30331238931261,13.65291725966567,-4.240978851522535,-0.007833351749965,-0.012956811646675,0.0002449451012178
8279,2456171.5000000005,26.295682492481138,13.64007525282491,-4.240807142729252,-0.0075620504943988,-0.0130647844981128,0.0002453111243412
8280,2456172.5,26.28832163871155,13.62712842369808,-4.240635524508979,-0.0072888999359061,-0.0131685486009439,0.0002456659737062
8281,2456173.5,26.281231663089848,13.61408095121952,-4.240463983052964,-0.0070138917658047,-0.0132680598188029,0.000246015606724
8282,2456174.5000000005,26.27441440455879,13.60093706638637,-4.240292499254648,-0.0067370289964857,-0.0133632585286859,0.0002463644157192
8283,2456175.5000000005,26.267871693500485,13.587701064892249,-4.240121050243314,-0.0064583277164192,-0.0134540752995384,0.0002467153386873
8284,2456176.5,26.26160533879232,13.57437731443964,-4.239949610726854,-0.0061778165181226,-0.0135404356881557,0.0002470701109379
8285,2456177.5,26.255617116225242,13.560970258023609,-4.239778154055224,-0.0058955345100311,-0.0136222634282774,0.0002474295545757
8286,2456178.5,26.24990875921118,13.54748441492945,-4.239606653011019,-0.0056115288785116,-0.0136994818190502,0.0002477938222621
8287,2456179.5,26.24448195180151,13.533924381178128,-4.239435080403164,-0.0053258528247025,-0.0137720134928896,0.0002481625395563
8288,2456180.4999999995,26.239338323306207,13.520294830853908,-4.239263409582762,-0.0050385645197455,-0.0138397789643502,0.0002485348144023
8289,2456181.5000000005,26.234479443235887,13.50660051926566,-4.239091615021795,-0.0047497275751469,-0.01390269452185,0.0002489091012953
