,geocentricTime,RA,DEC
736,2434018.5,275.98487,-23.05524
737,2434019.5,276.01358,-23.05461
738,2434020.5,276.04221,-23.05398
739,2434021.5,276.07074,-23.05335
740,2434022.5,276.09917,-23.05272
741,2434023.5,276.12749,-23.05208
742,2434024.5,276.1557,-23.05144
743,2434025.5,276.18378,-23.0508
744,2434026.5,276.21174,-23.05016
745,2434027.5,276.23957,-23.04952
746,2434028.5,276.26725,-23.04887
747,2434029.5,276.29479,-23.04823
748,2434030.5,276.32217,-23.04758
749,2434031.5,276.34939,-23.04694
750,2434032.5,276.37644,-23.0463
751,2434033.5,276.40332,-23.04565
752,2434034.5,276.43002,-23.04501
753,2434035.5,276.45652,-23.04437
754,2434036.5,276.48283,-23.04373
755,2434037.5,276.50894,-23.04309
756,2434038.5,276.53483,-23.04246
757,2434039.5,276.56051,-23.04183
758,2434040.5,276.58596,-23.0412
759,2434041.5,276.61118,-23.04058
760,2434042.5,276.63616,-23.03996
761,2434043.5,276.66089,-23.03935
762,2434044.5,276.68538,-23.03874
763,2434045.5,276.70961,-23.03814
764,2434046.5,276.73357,-23.03755
765,2434047.5,276.75727,-23.03696
766,2434048.5,276.7807,-23.03638
767,2434049.5,276.80385,-23.03581
768,2434050.5,276.82671,-23.03524
769,2434051.5,276.84929,-23.03468
770,2434052.5,276.87157,-23.03414
771,2434053.5,276.89355,-23.0336
772,2434054.5,276.91523,-23.03307
773,2434055.5,276.9366,-23.03255
774,2434056.5,276.95765,-23.03204
775,2434057.5,276.97839,-23.03154
776,2434058.5,276.9988,-23.03105
777,2434059.5,277.01888,-23.03058
778,2434060.5,277.03863,-23.03011
779,2434061.5,277.05804,-23.02966
780,2434062.5,277.07711,-23.02921
781,2434063.5,277.09582,-23.02878
782,2434064.5,277.11418,-23.02837
783,2434065.5,277.13219,-23.02796
784,2434066.5,277.14982,-23.02758
785,2434067.5,277.16709,-23.0272
786,2434068.5,277.18399,-23.02684
787,2434069.5,277.20051,-23.02649
788,2434070.5,277.21664,-23.02616
789,2434071.5,277.23239,-23.02585
790,2434072.5,277.24775,-23.02555
791,2434073.5,277.26272,-23.02527
792,2434074.5,277.27729,-23.025
793,2434075.5,277.29147,-23.02476
794,2434076.5,277.30524,-23.02453
795,2434077.5,277.31861,-23.02431
796,2434078.5,277.33157,-23.02412
797,2434079.5,277.34413,-23.02394
798,2434080.5,277.35628,-23.02378
799,2434081.5,277.36801,-23.02364
800,2434082.5,277.37932,-23.02351
801,2434083.5,277.39022,-23.02341
802,2434084.5,277.4007,-23.02333
803,2434085.5,277.41076,-23.02326
804,2434086.5,277.4204,-23.02321
805,2434087.5,277.42961,-23.02318
806,2434088.5,277.43839,-23.02318
807,2434089.5,277.44674,-23.02319
808,2434090.5,277.45467,-23.02322
809,2434091.5,277.46215,-23.02327
810,2434092.5,277.46921,-23.02334
811,2434093.5,277.47582,-23.02344
812,2434094.5,277.482,-23.02355
813,2434095.5,277.48774,-23.02368
814,2434096.5,277.49303,-23.02384
815,2434097.5,277.49788,-23.02402
816,2434098.5,277.50229,-23.02422
817,2434099.5,277.50626,-23.02444
818,2434100.5,277.50979,-23.02468
819,2434101.5,277.51287,-23.02494
820,2434102.5,277.51551,-23.02523
821,2434103.5,277.5177,-23.02553
822,2434104.5,277.51946,-23.02586
823,2434105.5,277.52078,-23.02621
824,2434106.5,277.52166,-23.02659
825,2434107.5,277.5221,-23.02698
826,2434108.5,277.5221,-23.0274
827,2434109.5,277.52167,-23.02783
828,2434110.5,277.52081,-23.02829
829,2434111.5,277.51951,-23.02877
830,2434112.5,277.51778,-23.02927
831,2434113.5,277.51563,-23.0298
832,2434114.5,277.51304,-23.03034
833,2434115.5,277.51003,-23.03091
834,2434116.5,277.50659,-23.03149
835,2434117.5,277.50273,-23.0321
836,2434118.5,277.49845,-23.03272
837,2434119.5,277.49374,-23.03337
838,2434120.5,277.48862,-23.03404
839,2434121.5,277.48308,-23.03473
840,2434122.5,277.47713,-23.03544
841,2434123.5,277.47076,-23.03617
842,2434124.5,277.46398,-23.03692
843,2434125.5,277.4568,-23.03769
844,2434126.5,277.44921,-23.03848
845,2434127.5,277.44122,-23.03929
846,2434128.5,277.43284,-23.04013
847,2434129.5,277.42406,-23.04098
848,2434130.5,277.41489,-23.04184
849,2434131.5,277.40534,-23.04273
850,2434132.5,277.39541,-23.04364
851,2434133.5,277.38511,-23.04457
852,2434134.5,277.37443,-23.04551
853,2434135.5,277.36339,-23.04647
854,2434136.5,277.35198,-23.04745
855,2434137.5,277.34022,-23.04845
856,2434138.5,277.3281,-23.04946
857,2434139.5,277.31564,-23.05049
858,2434140.5,277.30283,-23.05153
859,2434141.5,277.28969,-23.0526
860,2434142.5,277.27621,-23.05367
861,2434143.5,277.26241,-23.05477
862,2434144.5,277.24828,-23.05587
863,2434145.5,277.23383,-23.05699
864,2434146.5,277.21907,-23.05813
865,2434147.5,277.20399,-23.05928
866,2434148.5,277.18862,-23.06045
867,2434149.5,277.17294,-23.06162
868,2434150.5,277.15697,-23.06281
869,2434151.5,277.14071,-23.06402
870,2434152.5,277.12417,-23.06524
871,2434153.5,277.10735,-23.06647
872,2434154.5,277.09026,-23.06771
873,2434155.5,277.0729,-23.06896
874,2434156.5,277.05529,-23.07023
875,2434157.5,277.03743,-23.0715
876,2434158.5,277.01932,-23.07279
877,2434159.5,277.00098,-23.07408
878,2434160.5,276.98241,-23.07539
879,2434161.5,276.96362,-23.07671
880,2434162.5,276.94461,-23.07803
881,2434163.5,276.92539,-23.07936
882,2434164.5,276.90597,-23.08071
883,2434165.5,276.88636,-23.08205
884,2434166.5,276.86657,-23.08341
885,2434167.5,276.84659,-23.08477
886,2434168.5,276.82644,-23.08614
887,2434169.5,276.80613,-23.08752
888,2434170.5,276.78565,-23.0889
889,2434171.5,276.76503,-23.09028
890,2434172.5,276.74426,-23.09167
891,2434173.5,276.72336,-23.09307
892,2434174.5,276.70232,-23.09447
893,2434175.5,276.68116,-23.09587
894,2434176.5,276.65988,-23.09728
895,2434177.5,276.63849,-23.09869
896,2434178.5,276.617,-23.1001
897,2434179.5,276.59541,-23.10152
898,2434180.5,276.57374,-23.10294
899,2434181.5,276.55198,-23.10436
900,2434182.5,276.53015,-23.10578
901,2434183.5,276.50826,-23.1072
902,2434184.5,276.48631,-23.10863
903,2434185.5,276.46431,-23.11005
904,2434186.5,276.44228,-23.11148
905,2434187.5,276.42021,-23.1129
906,2434188.5,276.39812,-23.11433
907,2434189.5,276.37602,-23.11575
908,2434190.5,276.3539,-23.11718
909,2434191.5,276.33179,-23.1186
910,2434192.5,276.30969,-23.12001
911,2434193.5,276.28761,-23.12143
912,2434194.5,276.26555,-23.12284
913,2434195.5,276.24353,-23.12425
914,2434196.5,276.22155,-23.12566
915,2434197.5,276.19961,-23.12706
916,2434198.5,276.17773,-23.12846
917,2434199.5,276.15592,-23.12986
918,2434200.5,276.13417,-23.13125
919,2434201.5,276.11251,-23.13263
920,2434202.5,276.09092,-23.13401
921,2434203.5,276.06943,-23.13538
922,2434204.5,276.04803,-23.13675
923,2434205.5,276.02674,-23.13811
924,2434206.5,276.00556,-23.13947
925,2434207.5,275.9845,-23.14082
926,2434208.5,275.96357,-23.14217
927,2434209.5,275.94278,-23.14351
928,2434210.5,275.92212,-23.14484
929,2434211.5,275.90162,-23.14616
930,2434212.5,275.88128,-23.14748
931,2434213.5,275.8611,-23.14879
932,2434214.5,275.84109,-23.15009
933,2434215.5,275.82127,-23.15138
934,2434216.5,275.80164,-23.15267
935,2434217.5,275.7822,-23.15395
936,2434218.5,275.76296,-23.15521
937,2434219.5,275.74394,-23.15647
938,2434220.5,275.72513,-23.15772
939,2434221.5,275.70655,-23.15896
940,2434222.5,275.6882,-23.16019
941,2434223.5,275.67008,-23.16141
942,2434224.5,275.65221,-23.16262
943,2434225.5,275.63459,-23.16382
944,2434226.5,275.61722,-23.16501
945,2434227.5,275.60012,-23.16618
946,2434228.5,275.58328,-23.16735
947,2434229.5,275.56672,-23.16851
948,2434230.5,275.55043,-23.16965
949,2434231.5,275.53442,-23.17079
950,2434232.5,275.51871,-23.17191
951,2434233.5,275.50328,-23.17302
952,2434234.5,275.48816,-23.17412
953,2434235.5,275.47334,-23.17521
954,2434236.5,275.45883,-23.17629
955,2434237.5,275.44464,-23.17736
956,2434238.5,275.43077,-23.17841
957,2434239.5,275.41723,-23.17945
958,2434240.5,275.40402,-23.18049
959,2434241.5,275.39114,-23.1815
960,2434242.5,275.37862,-23.18251
961,2434243.5,275.36644,-23.18351
962,2434244.5,275.35461,-23.18449
963,2434245.5,275.34314,-23.18546
964,2434246.5,275.33204,-23.18641
965,2434247.5,275.32131,-23.18735
966,2434248.5,275.31094,-23.18828
967,2434249.5,275.30096,-23.1892
968,2434250.5,275.29135,-23.1901
969,2434251.5,275.28213,-23.19099
970,2434252.5,275.27329,-23.19187
971,2434253.5,275.26485,-23.19273
972,2434254.5,275.2568,-23.19358
973,2434255.5,275.24914,-23.19441
974,2434256.5,275.24189,-23.19524
975,2434257.5,275.23503,-23.19604
976,2434258.5,275.22858,-23.19684
977,2434259.5,275.22254,-23.19762
978,2434260.5,275.2169,-23.19838
979,2434261.5,275.21168,-23.19913
980,2434262.5,275.20687,-23.19987
981,2434263.5,275.20247,-23.2006
982,2434264.5,275.19849,-23.20131
983,2434265.5,275.19494,-23.202
984,2434266.5,275.1918,-23.20269
985,2434267.5,275.18909,-23.20336
986,2434268.5,275.18682,-23.20401
987,2434269.5,275.18497,-23.20465
988,2434270.5,275.18355,-23.20528
989,2434271.5,275.18257,-23.20589
990,2434272.5,275.18202,-23.20649
991,2434273.5,275.18191,-23.20707
992,2434274.5,275.18224,-23.20763
993,2434275.5,275.18301,-23.20819
994,2434276.5,275.18421,-23.20872
995,2434277.5,275.18586,-23.20925
996,2434278.5,275.18795,-23.20975
997,2434279.5,275.19048,-23.21024
998,2434280.5,275.19345,-23.21072
999,2434281.5,275.19686,-23.21118
1000,2434282.5,275.20071,-23.21163
1001,2434283.5,275.20501,-23.21206
1002,2434284.5,275.20973,-23.21247
1003,2434285.5,275.2149,-23.21287
1004,2434286.5,275.2205,-23.21326
1005,2434287.5,275.22654,-23.21363
1006,2434288.5,275.23301,-23.21398
1007,2434289.5,275.23991,-23.21432
1008,2434290.5,275.24725,-23.21465
1009,2434291.5,275.25501,-23.21496
1010,2434292.5,275.26321,-23.21525
1011,2434293.5,275.27184,-23.21553
1012,2434294.5,275.28089,-23.21579
1013,2434295.5,275.29037,-23.21604
1014,2434296.5,275.30028,-23.21627
1015,2434297.5,275.31061,-23.21649
1016,2434298.5,275.32136,-23.21669
1017,2434299.5,275.33254,-23.21688
1018,2434300.5,275.34413,-23.21705
1019,2434301.5,275.35614,-23.2172
1020,2434302.5,275.36857,-23.21734
1021,2434303.5,275.38141,-23.21746
1022,2434304.5,275.39465,-23.21757
1023,2434305.5,275.40831,-23.21766
1024,2434306.5,275.42236,-23.21773
1025,2434307.5,275.43682,-23.21779
1026,2434308.5,275.45167,-23.21783
1027,2434309.5,275.46691,-23.21786
1028,2434310.5,275.48255,-23.21787
1029,2434311.5,275.49856,-23.21786
1030,2434312.5,275.51496,-23.21784
1031,2434313.5,275.53173,-23.2178
1032,2434314.5,275.54887,-23.21775
1033,2434315.5,275.56639,-23.21768
1034,2434316.5,275.58426,-23.21759
1035,2434317.5,275.60249,-23.21749
1036,2434318.5,275.62108,-23.21738
1037,2434319.5,275.64002,-23.21724
1038,2434320.5,275.6593,-23.2171
1039,2434321.5,275.67893,-23.21694
1040,2434322.5,275.69889,-23.21676
1041,2434323.5,275.71919,-23.21656
1042,2434324.5,275.73983,-23.21636
1043,2434325.5,275.76078,-23.21613
1044,2434326.5,275.78206,-23.21589
1045,2434327.5,275.80365,-23.21564
1046,2434328.5,275.82556,-23.21537
1047,2434329.5,275.84777,-23.21508
1048,2434330.5,275.87028,-23.21478
1049,2434331.5,275.89309,-23.21446
1050,2434332.5,275.91618,-23.21413
1051,2434333.5,275.93957,-23.21378
1052,2434334.5,275.96323,-23.21342
1053,2434335.5,275.98716,-23.21304
1054,2434336.5,276.01135,-23.21265
1055,2434337.5,276.03581,-23.21224
1056,2434338.5,276.06052,-23.21182
1057,2434339.5,276.08548,-23.21138
1058,2434340.5,276.11067,-23.21093
1059,2434341.5,276.1361,-23.21047
1060,2434342.5,276.16175,-23.20999
1061,2434343.5,276.18763,-23.2095
1062,2434344.5,276.21372,-23.20899
1063,2434345.5,276.24001,-23.20847
1064,2434346.5,276.2665,-23.20794
1065,2434347.5,276.29319,-23.2074
1066,2434348.5,276.32007,-23.20684
1067,2434349.5,276.34713,-23.20627
1068,2434350.5,276.37437,-23.20568
1069,2434351.5,276.40177,-23.20509
1070,2434352.5,276.42934,-23.20448
1071,2434353.5,276.45707,-23.20386
1072,2434354.5,276.48495,-23.20323
1073,2434355.5,276.51297,-23.20259
1074,2434356.5,276.54113,-23.20193
1075,2434357.5,276.56942,-23.20127
1076,2434358.5,276.59783,-23.20059
1077,2434359.5,276.62636,-23.1999
1078,2434360.5,276.65499,-23.1992
1079,2434361.5,276.68373,-23.19849
1080,2434362.5,276.71256,-23.19777
1081,2434363.5,276.74148,-23.19704
1082,2434364.5,276.77048,-23.1963
1083,2434365.5,276.79955,-23.19555
1084,2434366.5,276.82868,-23.19479
1085,2434367.5,276.85787,-23.19402
1086,2434368.5,276.8871,-23.19325
1087,2434369.5,276.91638,-23.19247
1088,2434370.5,276.94568,-23.19168
1089,2434371.5,276.97501,-23.19088
1090,2434372.5,277.00436,-23.19007
1091,2434373.5,277.03372,-23.18926
1092,2434374.5,277.06308,-23.18845
1093,2434375.5,277.09243,-23.18763
1094,2434376.5,277.12178,-23.1868
1095,2434377.5,277.15111,-23.18596
1096,2434378.5,277.18041,-23.18513
1097,2434379.5,277.20968,-23.18428
1098,2434380.5,277.23892,-23.18344
1099,2434381.5,277.26811,-23.18259
1100,2434382.5,277.29724,-23.18173
1101,2434383.5,277.32632,-23.18087
1102,2434384.5,277.35533,-23.18001
1103,2434385.5,277.38427,-23.17915
1104,2434386.5,277.41312,-23.17828
1105,2434387.5,277.44189,-23.17742
1106,2434388.5,277.47057,-23.17655
1107,2434389.5,277.49914,-23.17568
1108,2434390.5,277.5276,-23.17481
1109,2434391.5,277.55594,-23.17394
1110,2434392.5,277.58415,-23.17307
1111,2434393.5,277.61224,-23.1722
1112,2434394.5,277.64018,-23.17133
1113,2434395.5,277.66797,-23.17046
1114,2434396.5,277.69561,-23.1696
1115,2434397.5,277.72308,-23.16874
1116,2434398.5,277.75038,-23.16788
1117,2434399.5,277.77751,-23.16703
1118,2434400.5,277.80445,-23.16618
1119,2434401.5,277.8312,-23.16534
1120,2434402.5,277.85775,-23.1645
1121,2434403.5,277.8841,-23.16366
1122,2434404.5,277.91025,-23.16284
1123,2434405.5,277.93617,-23.16201
1124,2434406.5,277.96188,-23.1612
1125,2434407.5,277.98736,-23.16039
1126,2434408.5,278.01261,-23.15959
1127,2434409.5,278.03762,-23.1588
1128,2434410.5,278.06239,-23.15802
1129,2434411.5,278.0869,-23.15724
1130,2434412.5,278.11116,-23.15647
1131,2434413.5,278.13516,-23.15572
1132,2434414.5,278.15888,-23.15497
1133,2434415.5,278.18234,-23.15424
1134,2434416.5,278.20551,-23.15351
1135,2434417.5,278.2284,-23.1528
1136,2434418.5,278.251,-23.15209
1137,2434419.5,278.27329,-23.1514
1138,2434420.5,278.29529,-23.15073
1139,2434421.5,278.31697,-23.15006
1140,2434422.5,278.33833,-23.14941
1141,2434423.5,278.35938,-23.14878
1142,2434424.5,278.38009,-23.14815
1143,2434425.5,278.40048,-23.14755
1144,2434426.5,278.42052,-23.14696
1145,2434427.5,278.44023,-23.14638
1146,2434428.5,278.45958,-23.14583
1147,2434429.5,278.47859,-23.14528
1148,2434430.5,278.49724,-23.14476
1149,2434431.5,278.51553,-23.14425
1150,2434432.5,278.53345,-23.14377
1151,2434433.5,278.55102,-23.1433
1152,2434434.5,278.56821,-23.14284
1153,2434435.5,278.58502,-23.14241
1154,2434436.5,278.60146,-23.142
1155,2434437.5,278.61752,-23.1416
1156,2434438.5,278.63319,-23.14123
1157,2434439.5,278.64848,-23.14087
1158,2434440.5,278.66337,-23.14053
1159,2434441.5,278.67787,-23.14022
1160,2434442.5,278.69197,-23.13993
1161,2434443.5,278.70567,-23.13965
1162,2434444.5,278.71897,-23.1394
1163,2434445.5,278.73185,-23.13917
1164,2434446.5,278.74433,-23.13896
1165,2434447.5,278.75639,-23.13878
1166,2434448.5,278.76803,-23.13861
1167,2434449.5,278.77925,-23.13847
1168,2434450.5,278.79005,-23.13836
1169,2434451.5,278.80042,-23.13826
1170,2434452.5,278.81036,-23.13819
1171,2434453.5,278.81987,-23.13815
1172,2434454.5,278.82894,-23.13813
1173,2434455.5,278.83759,-23.13813
1174,2434456.5,278.84579,-23.13816
1175,2434457.5,278.85356,-23.13821
1176,2434458.5,278.8609,-23.13829
1177,2434459.5,278.86779,-23.13839
1178,2434460.5,278.87425,-23.13852
1179,2434461.5,278.88026,-23.13867
1180,2434462.5,278.88584,-23.13885
1181,2434463.5,278.89098,-23.13905
1182,2434464.5,278.89567,-23.13928
1183,2434465.5,278.89993,-23.13953
1184,2434466.5,278.90375,-23.13981
1185,2434467.5,278.90712,-23.14011
1186,2434468.5,278.91006,-23.14044
1187,2434469.5,278.91255,-23.1408
1188,2434470.5,278.91461,-23.14117
1189,2434471.5,278.91622,-23.14158
1190,2434472.5,278.91739,-23.14201
1191,2434473.5,278.91813,-23.14246
1192,2434474.5,278.91842,-23.14294
1193,2434475.5,278.91827,-23.14345
1194,2434476.5,278.91768,-23.14398
1195,2434477.5,278.91666,-23.14454
1196,2434478.5,278.91519,-23.14512
1197,2434479.5,278.91329,-23.14573
1198,2434480.5,278.91096,-23.14636
1199,2434481.5,278.90818,-23.14702
1200,2434482.5,278.90498,-23.1477
1201,2434483.5,278.90135,-23.14841
1202,2434484.5,278.89728,-23.14914
1203,2434485.5,278.8928,-23.1499
1204,2434486.5,278.88789,-23.15068
1205,2434487.5,278.88256,-23.15149
1206,2434488.5,278.87682,-23.15232
1207,2434489.5,278.87066,-23.15318
1208,2434490.5,278.86409,-23.15405
1209,2434491.5,278.85712,-23.15495
1210,2434492.5,278.84974,-23.15588
1211,2434493.5,278.84197,-23.15682
1212,2434494.5,278.8338,-23.15779
1213,2434495.5,278.82523,-23.15878
1214,2434496.5,278.81628,-23.1598
1215,2434497.5,278.80694,-23.16083
1216,2434498.5,278.79721,-23.16189
1217,2434499.5,278.78711,-23.16296
1218,2434500.5,278.77663,-23.16406
1219,2434501.5,278.76578,-23.16518
1220,2434502.5,278.75457,-23.16631
1221,2434503.5,278.74299,-23.16747
1222,2434504.5,278.73104,-23.16865
1223,2434505.5,278.71875,-23.16984
1224,2434506.5,278.7061,-23.17106
1225,2434507.5,278.6931,-23.17229
1226,2434508.5,278.67976,-23.17355
1227,2434509.5,278.66608,-23.17482
1228,2434510.5,278.65207,-23.17611
1229,2434511.5,278.63773,-23.17741
1230,2434512.5,278.62307,-23.17874
1231,2434513.5,278.6081,-23.18008
1232,2434514.5,278.59281,-23.18143
1233,2434515.5,278.57723,-23.18281
1234,2434516.5,278.56135,-23.18419
1235,2434517.5,278.54518,-23.18559
1236,2434518.5,278.52872,-23.18701
1237,2434519.5,278.51199,-23.18844
1238,2434520.5,278.49499,-23.18988
1239,2434521.5,278.47772,-23.19134
1240,2434522.5,278.46019,-23.1928
1241,2434523.5,278.44241,-23.19428
1242,2434524.5,278.42439,-23.19577
1243,2434525.5,278.40613,-23.19728
1244,2434526.5,278.38763,-23.19879
1245,2434527.5,278.3689,-23.20031
1246,2434528.5,278.34996,-23.20184
1247,2434529.5,278.3308,-23.20338
1248,2434530.5,278.31143,-23.20493
1249,2434531.5,278.29185,-23.20649
1250,2434532.5,278.27209,-23.20806
1251,2434533.5,278.25213,-23.20964
1252,2434534.5,278.23199,-23.21122
1253,2434535.5,278.21167,-23.21281
1254,2434536.5,278.19119,-23.21441
1255,2434537.5,278.17055,-23.21601
1256,2434538.5,278.14975,-23.21762
1257,2434539.5,278.12881,-23.21923
1258,2434540.5,278.10773,-23.22085
1259,2434541.5,278.08652,-23.22247
1260,2434542.5,278.06519,-23.2241
1261,2434543.5,278.04375,-23.22573
1262,2434544.5,278.02221,-23.22736
1263,2434545.5,278.00056,-23.22899
1264,2434546.5,277.97883,-23.23063
1265,2434547.5,277.95702,-23.23226
1266,2434548.5,277.93513,-23.2339
1267,2434549.5,277.91318,-23.23554
1268,2434550.5,277.89118,-23.23718
1269,2434551.5,277.86912,-23.23881
1270,2434552.5,277.84702,-23.24045
1271,2434553.5,277.82488,-23.24208
1272,2434554.5,277.80272,-23.24372
1273,2434555.5,277.78054,-23.24535
1274,2434556.5,277.75835,-23.24697
1275,2434557.5,277.73615,-23.2486
1276,2434558.5,277.71395,-23.25022
1277,2434559.5,277.69176,-23.25184
1278,2434560.5,277.66958,-23.25345
1279,2434561.5,277.64743,-23.25506
1280,2434562.5,277.62532,-23.25667
1281,2434563.5,277.60324,-23.25827
1282,2434564.5,277.58121,-23.25987
1283,2434565.5,277.55923,-23.26146
1284,2434566.5,277.53732,-23.26304
1285,2434567.5,277.51548,-23.26462
1286,2434568.5,277.49371,-23.26619
1287,2434569.5,277.47204,-23.26775
1288,2434570.5,277.45047,-23.26931
1289,2434571.5,277.42899,-23.27086
1290,2434572.5,277.40763,-23.2724
1291,2434573.5,277.3864,-23.27393
1292,2434574.5,277.36529,-23.27545
1293,2434575.5,277.34431,-23.27696
1294,2434576.5,277.32348,-23.27847
1295,2434577.5,277.3028,-23.27996
1296,2434578.5,277.28228,-23.28144
1297,2434579.5,277.26192,-23.28291
1298,2434580.5,277.24174,-23.28437
1299,2434581.5,277.22173,-23.28582
1300,2434582.5,277.20191,-23.28726
1301,2434583.5,277.18228,-23.28869
1302,2434584.5,277.16285,-23.2901
1303,2434585.5,277.14363,-23.2915
1304,2434586.5,277.12462,-23.29289
1305,2434587.5,277.10582,-23.29427
1306,2434588.5,277.08725,-23.29564
1307,2434589.5,277.0689,-23.29699
1308,2434590.5,277.0508,-23.29833
1309,2434591.5,277.03293,-23.29966
1310,2434592.5,277.01532,-23.30097
1311,2434593.5,276.99796,-23.30227
1312,2434594.5,276.98087,-23.30356
1313,2434595.5,276.96404,-23.30483
1314,2434596.5,276.9475,-23.30609
1315,2434597.5,276.93123,-23.30733
1316,2434598.5,276.91526,-23.30856
1317,2434599.5,276.89958,-23.30978
1318,2434600.5,276.88421,-23.31097
1319,2434601.5,276.86914,-23.31216
1320,2434602.5,276.85439,-23.31332
1321,2434603.5,276.83995,-23.31448
1322,2434604.5,276.82584,-23.31561
1323,2434605.5,276.81206,-23.31673
