,kboTIME,x,y,z
1031,2448923.1982191247,-47.73190935679401,-0.2450006478328199,21.25674039775626
1032,2448924.198272793,-47.72143240340299,-0.2610482073724957,21.25723288676625
1033,2448925.19832772,-47.71071205095045,-0.2769181869979007,21.25772534970465
1034,2448926.1983838887,-47.69975164551104,-0.2926062741817165,21.25821775350812
1035,2448927.198441282,-47.68855458481057,-0.3081082805785882,21.25871006834486
1036,2448928.1984998835,-47.67712430811606,-0.3234201288915305,21.25920226831687
1037,2448929.198559675,-47.6654642911599,-0.3385378421317379,21.25969433173547
1038,2448930.1986206393,-47.65357804350417,-0.3534575360479093,21.26018624120989
1039,2448931.1986827585,-47.64146910622244,-0.3681754143223533,21.26067798373436
1040,2448932.1987460153,-47.62914104846355,-0.3826877654322962,21.26116955088916
1041,2448933.198810391,-47.61659746218188,-0.3969909597100074,21.26166093920319
1042,2448934.1988758687,-47.60384195505517,-0.4110814449989496,21.26215215065608
1043,2448935.198942429,-47.59087814238092,-0.4249557394043587,21.26264319323028
1044,2448936.1990100546,-47.57770963950831,-0.438610420058199,21.26313408135851
1045,2448937.199078727,-47.56434005696035,-0.4520421076392645,21.26362483606775
1046,2448938.1991484286,-47.55077300056446,-0.4652474475555163,21.26411548462038
